epoch,index,firing_time,production,rewarded_time,delivered_reward,passed_time,received_reward,:u,rule,:activation,:u-CHECK-PASS,:u-DONT-CHECK,motivation,at
0,7,11.339,DONT-PROCESS-SHAPE,11.879,1.0,0.59,0.41000000000000003,0.3873305,CIRCLE-LEFT,3.8269722,0.75698686,0.04235843,1,0.05
0,8,12.754,DONT-PROCESS-LOCATION,13.134,1.0,0.43,0.5700000000000001,0.4373544,SQUARE-RIGHT,3.6951969,0.7261921,0.04235843,1,0.05
0,8,12.754,DONT-PROCESS-LOCATION,13.134,1.0,0.43,0.5700000000000001,0.4373544,CIRCLE-LEFT,3.1832583,0.7261921,0.04235843,1,0.05
0,8,12.704,DONT-PROCESS-SHAPE,13.134,1.0,0.48,0.52,0.4403983,SQUARE-RIGHT,3.6951969,0.7261921,0.04235843,1,0.05
0,8,12.704,DONT-PROCESS-SHAPE,13.134,1.0,0.48,0.52,0.4403983,CIRCLE-LEFT,3.1832583,0.7261921,0.04235843,1,0.05
0,9,14.009,DONT-PROCESS-LOCATION,14.939,0.0,0.98,-0.98,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.009,DONT-PROCESS-LOCATION,14.939,0.0,0.98,-0.98,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.009,DONT-PROCESS-LOCATION,14.939,0.0,0.821,-0.821,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.009,DONT-PROCESS-LOCATION,14.939,0.0,0.821,-0.821,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.009,DONT-PROCESS-LOCATION,14.939,0.0,0.207,-0.207,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.009,DONT-PROCESS-LOCATION,14.939,0.0,0.207,-0.207,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.168,DONT-PROCESS-LOCATION,14.939,0.0,0.98,-0.98,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.168,DONT-PROCESS-LOCATION,14.939,0.0,0.98,-0.98,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.168,DONT-PROCESS-LOCATION,14.939,0.0,0.821,-0.821,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.168,DONT-PROCESS-LOCATION,14.939,0.0,0.821,-0.821,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.168,DONT-PROCESS-LOCATION,14.939,0.0,0.207,-0.207,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.168,DONT-PROCESS-LOCATION,14.939,0.0,0.207,-0.207,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.782,DONT-PROCESS-LOCATION,14.939,0.0,0.98,-0.98,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.782,DONT-PROCESS-LOCATION,14.939,0.0,0.98,-0.98,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.782,DONT-PROCESS-LOCATION,14.939,0.0,0.821,-0.821,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.782,DONT-PROCESS-LOCATION,14.939,0.0,0.821,-0.821,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.782,DONT-PROCESS-LOCATION,14.939,0.0,0.207,-0.207,-0.32649145,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.782,DONT-PROCESS-LOCATION,14.939,0.0,0.207,-0.207,-0.32649145,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,13.959,DONT-PROCESS-SHAPE,14.939,0.0,1.03,-1.03,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,13.959,DONT-PROCESS-SHAPE,14.939,0.0,1.03,-1.03,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,13.959,DONT-PROCESS-SHAPE,14.939,0.0,0.771,-0.771,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,13.959,DONT-PROCESS-SHAPE,14.939,0.0,0.771,-0.771,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,13.959,DONT-PROCESS-SHAPE,14.939,0.0,0.257,-0.257,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,13.959,DONT-PROCESS-SHAPE,14.939,0.0,0.257,-0.257,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.218,DONT-PROCESS-SHAPE,14.939,0.0,1.03,-1.03,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.218,DONT-PROCESS-SHAPE,14.939,0.0,1.03,-1.03,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.218,DONT-PROCESS-SHAPE,14.939,0.0,0.771,-0.771,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.218,DONT-PROCESS-SHAPE,14.939,0.0,0.771,-0.771,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.218,DONT-PROCESS-SHAPE,14.939,0.0,0.257,-0.257,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.218,DONT-PROCESS-SHAPE,14.939,0.0,0.257,-0.257,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.732,DONT-PROCESS-SHAPE,14.939,0.0,1.03,-1.03,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.732,DONT-PROCESS-SHAPE,14.939,0.0,1.03,-1.03,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.732,DONT-PROCESS-SHAPE,14.939,0.0,0.771,-0.771,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.732,DONT-PROCESS-SHAPE,14.939,0.0,0.771,-0.771,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,9,14.732,DONT-PROCESS-SHAPE,14.939,0.0,0.257,-0.257,-0.341034,SQUARE-RIGHT,4.2479753,0.7261921,-0.18435098,1,0.05
0,9,14.732,DONT-PROCESS-SHAPE,14.939,0.0,0.257,-0.257,-0.341034,CIRCLE-LEFT,2.5552676,0.7261921,-0.18435098,1,0.05
0,10,15.814,DONT-PROCESS-LOCATION,16.171,1.0,0.407,0.593,0.041305125,SQUARE-RIGHT,4.1912084,0.7157153,-0.18435098,1,0.05
0,10,15.814,DONT-PROCESS-LOCATION,16.171,1.0,0.407,0.593,0.041305125,CIRCLE-LEFT,2.3671207,0.7157153,-0.18435098,1,0.05
0,10,15.764,DONT-PROCESS-SHAPE,16.171,1.0,0.457,0.5429999999999999,0.01257959,SQUARE-RIGHT,4.1912084,0.7157153,-0.18435098,1,0.05
0,10,15.764,DONT-PROCESS-SHAPE,16.171,1.0,0.457,0.5429999999999999,0.01257959,CIRCLE-LEFT,2.3671207,0.7157153,-0.18435098,1,0.05
0,11,16.996,DONT-PROCESS-LOCATION,17.424,1.0,0.478,0.522,0.23358308,CIRCLE-LEFT,3.973442,0.7014292,-0.18435098,1,0.05
0,11,16.996,DONT-PROCESS-LOCATION,17.424,1.0,0.478,0.522,0.23358308,SQUARE-RIGHT,2.9052627,0.7014292,-0.18435098,1,0.05
0,11,17.046,PROCESS-SHAPE,17.424,1.0,0.428,0.5720000000000001,-0.06505489,CIRCLE-LEFT,3.973442,0.7014292,-0.18435098,1,0.05
0,11,17.046,PROCESS-SHAPE,17.424,1.0,0.428,0.5720000000000001,-0.06505489,SQUARE-RIGHT,2.9052627,0.7014292,-0.18435098,1,0.05
0,12,18.249,DONT-PROCESS-LOCATION,19.023,1.0,0.824,0.17600000000000005,0.2807299,CIRCLE-LEFT,3.937633,0.7808575,0.106189415,1,0.05
0,12,18.249,DONT-PROCESS-LOCATION,19.023,1.0,0.824,0.17600000000000005,0.2807299,SQUARE-RIGHT,3.3529804,0.7808575,0.106189415,1,0.05
0,12,18.249,DONT-PROCESS-LOCATION,19.023,1.0,0.614,0.386,0.2807299,CIRCLE-LEFT,3.937633,0.7808575,0.106189415,1,0.05
0,12,18.249,DONT-PROCESS-LOCATION,19.023,1.0,0.614,0.386,0.2807299,SQUARE-RIGHT,3.3529804,0.7808575,0.106189415,1,0.05
0,12,18.459,DONT-PROCESS-LOCATION,19.023,1.0,0.824,0.17600000000000005,0.2807299,CIRCLE-LEFT,3.937633,0.7808575,0.106189415,1,0.05
0,12,18.459,DONT-PROCESS-LOCATION,19.023,1.0,0.824,0.17600000000000005,0.2807299,SQUARE-RIGHT,3.3529804,0.7808575,0.106189415,1,0.05
0,12,18.459,DONT-PROCESS-LOCATION,19.023,1.0,0.614,0.386,0.2807299,CIRCLE-LEFT,3.937633,0.7808575,0.106189415,1,0.05
0,12,18.459,DONT-PROCESS-LOCATION,19.023,1.0,0.614,0.386,0.2807299,SQUARE-RIGHT,3.3529804,0.7808575,0.106189415,1,0.05
0,12,18.299,DONT-PROCESS-SHAPE,19.023,1.0,0.774,0.22599999999999998,0.09794776,CIRCLE-LEFT,3.937633,0.7808575,0.106189415,1,0.05
0,12,18.299,DONT-PROCESS-SHAPE,19.023,1.0,0.774,0.22599999999999998,0.09794776,SQUARE-RIGHT,3.3529804,0.7808575,0.106189415,1,0.05
0,12,18.509,PROCESS-SHAPE,19.023,1.0,0.564,0.43600000000000005,0.13536707,CIRCLE-LEFT,3.937633,0.7808575,0.106189415,1,0.05
0,12,18.509,PROCESS-SHAPE,19.023,1.0,0.564,0.43600000000000005,0.13536707,SQUARE-RIGHT,3.3529804,0.7808575,0.106189415,1,0.05
0,13,19.848,DONT-PROCESS-LOCATION,20.273,1.0,0.475,0.525,0.37843794,CIRCLE-LEFT,2.490602,0.7405145,0.106189415,1,0.05
0,13,19.848,DONT-PROCESS-LOCATION,20.273,1.0,0.475,0.525,0.37843794,SQUARE-RIGHT,4.7755127,0.7405145,0.106189415,1,0.05
0,13,19.898,DONT-PROCESS-SHAPE,20.273,1.0,0.425,0.575,0.28876865,CIRCLE-LEFT,2.490602,0.7405145,0.106189415,1,0.05
0,13,19.898,DONT-PROCESS-SHAPE,20.273,1.0,0.425,0.575,0.28876865,SQUARE-RIGHT,4.7755127,0.7405145,0.106189415,1,0.05
0,14,21.148,DONT-PROCESS-LOCATION,21.527,1.0,0.429,0.571,0.45546275,CIRCLE-LEFT,3.7374983,0.7163087,0.106189415,1,0.05
0,14,21.148,DONT-PROCESS-LOCATION,21.527,1.0,0.429,0.571,0.45546275,SQUARE-RIGHT,3.291801,0.7163087,0.106189415,1,0.05
0,14,21.098,PROCESS-SHAPE,21.527,1.0,0.479,0.521,0.28962025,CIRCLE-LEFT,3.7374983,0.7163087,0.106189415,1,0.05
0,14,21.098,PROCESS-SHAPE,21.527,1.0,0.479,0.521,0.28962025,SQUARE-RIGHT,3.291801,0.7163087,0.106189415,1,0.05
0,15,22.402,PROCESS-LOCATION,22.761,1.0,0.409,0.591,-0.09242323,SQUARE-RIGHT,2.6750464,0.7097852,0.106189415,1,0.05
0,15,22.402,PROCESS-LOCATION,22.761,1.0,0.409,0.591,-0.09242323,CIRCLE-LEFT,3.855431,0.7097852,0.106189415,1,0.05
0,15,22.352,PROCESS-SHAPE,22.761,1.0,0.459,0.5409999999999999,0.39017215,SQUARE-RIGHT,2.6750464,0.7097852,0.106189415,1,0.05
0,15,22.352,PROCESS-SHAPE,22.761,1.0,0.459,0.5409999999999999,0.39017215,CIRCLE-LEFT,3.855431,0.7097852,0.106189415,1,0.05
0,16,23.586,DONT-PROCESS-LOCATION,24.012,1.0,0.476,0.524,0.48287764,CIRCLE-LEFT,2.9184844,0.69787115,0.106189415,1,0.05
0,16,23.586,DONT-PROCESS-LOCATION,24.012,1.0,0.476,0.524,0.48287764,SQUARE-RIGHT,4.4979367,0.69787115,0.106189415,1,0.05
0,16,23.636,DONT-PROCESS-SHAPE,24.012,1.0,0.426,0.5740000000000001,0.40286118,CIRCLE-LEFT,2.9184844,0.69787115,0.106189415,1,0.05
0,16,23.636,DONT-PROCESS-SHAPE,24.012,1.0,0.426,0.5740000000000001,0.40286118,SQUARE-RIGHT,4.4979367,0.69787115,0.106189415,1,0.05
0,17,24.887,DONT-PROCESS-LOCATION,25.24,1.0,0.403,0.597,0.5285266,SQUARE-RIGHT,5.345238,0.69872266,0.106189415,1,0.05
0,17,24.887,DONT-PROCESS-LOCATION,25.24,1.0,0.403,0.597,0.5285266,CIRCLE-LEFT,2.6004694,0.69872266,0.106189415,1,0.05
0,17,24.837,PROCESS-SHAPE,25.24,1.0,0.453,0.5469999999999999,0.4529033,SQUARE-RIGHT,5.345238,0.69872266,0.106189415,1,0.05
0,17,24.837,PROCESS-SHAPE,25.24,1.0,0.453,0.5469999999999999,0.4529033,CIRCLE-LEFT,2.6004694,0.69872266,0.106189415,1,0.05
0,18,26.115,DONT-PROCESS-LOCATION,26.468,1.0,0.403,0.597,0.55591595,CIRCLE-LEFT,2.0189838,0.6992336,0.106189415,1,0.05
0,18,26.115,DONT-PROCESS-LOCATION,26.468,1.0,0.403,0.597,0.55591595,SQUARE-RIGHT,5.348344,0.6992336,0.106189415,1,0.05
0,18,26.065,PROCESS-SHAPE,26.468,1.0,0.453,0.5469999999999999,0.49054196,CIRCLE-LEFT,2.0189838,0.6992336,0.106189415,1,0.05
0,18,26.065,PROCESS-SHAPE,26.468,1.0,0.453,0.5469999999999999,0.49054196,SQUARE-RIGHT,5.348344,0.6992336,0.106189415,1,0.05
0,19,27.293,DONT-PROCESS-LOCATION,27.698,1.0,0.455,0.5449999999999999,0.55154955,CIRCLE-LEFT,1.9761567,0.69954014,0.106189415,1,0.05
0,19,27.293,DONT-PROCESS-LOCATION,27.698,1.0,0.455,0.5449999999999999,0.55154955,SQUARE-RIGHT,4.868578,0.69954014,0.106189415,1,0.05
0,19,27.343,PROCESS-SHAPE,27.698,1.0,0.405,0.595,0.5323252,CIRCLE-LEFT,1.9761567,0.69954014,0.106189415,1,0.05
0,19,27.343,PROCESS-SHAPE,27.698,1.0,0.405,0.595,0.5323252,SQUARE-RIGHT,4.868578,0.69954014,0.106189415,1,0.05
0,20,28.573,DONT-PROCESS-LOCATION,29.315,0.0,0.792,-0.792,-0.22512214,SQUARE-RIGHT,3.4165795,0.69954014,-0.11625181,1,0.05
0,20,28.573,DONT-PROCESS-LOCATION,29.315,0.0,0.792,-0.792,-0.22512214,CIRCLE-LEFT,4.221202,0.69954014,-0.11625181,1,0.05
0,20,28.573,DONT-PROCESS-LOCATION,29.315,0.0,0.584,-0.584,-0.22512214,SQUARE-RIGHT,3.4165795,0.69954014,-0.11625181,1,0.05
0,20,28.573,DONT-PROCESS-LOCATION,29.315,0.0,0.584,-0.584,-0.22512214,CIRCLE-LEFT,4.221202,0.69954014,-0.11625181,1,0.05
0,20,28.781,DONT-PROCESS-LOCATION,29.315,0.0,0.792,-0.792,-0.22512214,SQUARE-RIGHT,3.4165795,0.69954014,-0.11625181,1,0.05
0,20,28.781,DONT-PROCESS-LOCATION,29.315,0.0,0.792,-0.792,-0.22512214,CIRCLE-LEFT,4.221202,0.69954014,-0.11625181,1,0.05
0,20,28.781,DONT-PROCESS-LOCATION,29.315,0.0,0.584,-0.584,-0.22512214,SQUARE-RIGHT,3.4165795,0.69954014,-0.11625181,1,0.05
0,20,28.781,DONT-PROCESS-LOCATION,29.315,0.0,0.584,-0.584,-0.22512214,CIRCLE-LEFT,4.221202,0.69954014,-0.11625181,1,0.05
0,20,28.523,DONT-PROCESS-SHAPE,29.315,0.0,0.842,-0.842,-0.09508327,SQUARE-RIGHT,3.4165795,0.69954014,-0.11625181,1,0.05
0,20,28.523,DONT-PROCESS-SHAPE,29.315,0.0,0.842,-0.842,-0.09508327,CIRCLE-LEFT,4.221202,0.69954014,-0.11625181,1,0.05
0,20,28.731,PROCESS-SHAPE,29.315,0.0,0.634,-0.634,0.06579512,SQUARE-RIGHT,3.4165795,0.69954014,-0.11625181,1,0.05
0,20,28.731,PROCESS-SHAPE,29.315,0.0,0.634,-0.634,0.06579512,CIRCLE-LEFT,4.221202,0.69954014,-0.11625181,1,0.05
0,21,30.14,DONT-PROCESS-SHAPE,30.568,1.0,0.478,0.522,0.15175006,SQUARE-RIGHT,3.9188442,0.69172406,-0.11625181,1,0.05
0,21,30.14,DONT-PROCESS-SHAPE,30.568,1.0,0.478,0.522,0.15175006,CIRCLE-LEFT,3.1467004,0.69172406,-0.11625181,1,0.05
0,21,30.19,PROCESS-LOCATION,30.568,1.0,0.428,0.5720000000000001,0.17334607,SQUARE-RIGHT,3.9188442,0.69172406,-0.11625181,1,0.05
0,21,30.19,PROCESS-LOCATION,30.568,1.0,0.428,0.5720000000000001,0.17334607,CIRCLE-LEFT,3.1467004,0.69172406,-0.11625181,1,0.05
0,22,31.393,DONT-PROCESS-SHAPE,31.82,1.0,0.477,0.523,0.30025005,SQUARE-RIGHT,3.4275572,0.6870344,-0.11625181,1,0.05
0,22,31.393,DONT-PROCESS-SHAPE,31.82,1.0,0.477,0.523,0.30025005,CIRCLE-LEFT,4.1218996,0.6870344,-0.11625181,1,0.05
0,22,31.443,PROCESS-LOCATION,31.82,1.0,0.427,0.573,0.33320767,SQUARE-RIGHT,3.4275572,0.6870344,-0.11625181,1,0.05
0,22,31.443,PROCESS-LOCATION,31.82,1.0,0.427,0.573,0.33320767,CIRCLE-LEFT,4.1218996,0.6870344,-0.11625181,1,0.05
0,23,32.695,DONT-PROCESS-LOCATION,33.44,0.0,0.795,-0.795,-0.4530733,SQUARE-RIGHT,4.576933,0.6870344,-0.19609064,1,0.05
0,23,32.695,DONT-PROCESS-LOCATION,33.44,0.0,0.795,-0.795,-0.4530733,CIRCLE-LEFT,2.3175051,0.6870344,-0.19609064,1,0.05
0,23,32.645,DONT-PROCESS-SHAPE,33.44,0.0,0.845,-0.845,-0.34831,SQUARE-RIGHT,4.576933,0.6870344,-0.19609064,1,0.05
0,23,32.645,DONT-PROCESS-SHAPE,33.44,0.0,0.845,-0.845,-0.34831,CIRCLE-LEFT,2.3175051,0.6870344,-0.19609064,1,0.05
0,23,32.645,DONT-PROCESS-SHAPE,33.44,0.0,0.634,-0.634,-0.34831,SQUARE-RIGHT,4.576933,0.6870344,-0.19609064,1,0.05
0,23,32.645,DONT-PROCESS-SHAPE,33.44,0.0,0.634,-0.634,-0.34831,CIRCLE-LEFT,2.3175051,0.6870344,-0.19609064,1,0.05
0,23,32.856,DONT-PROCESS-SHAPE,33.44,0.0,0.845,-0.845,-0.34831,SQUARE-RIGHT,4.576933,0.6870344,-0.19609064,1,0.05
0,23,32.856,DONT-PROCESS-SHAPE,33.44,0.0,0.845,-0.845,-0.34831,CIRCLE-LEFT,2.3175051,0.6870344,-0.19609064,1,0.05
0,23,32.856,DONT-PROCESS-SHAPE,33.44,0.0,0.634,-0.634,-0.34831,SQUARE-RIGHT,4.576933,0.6870344,-0.19609064,1,0.05
0,23,32.856,DONT-PROCESS-SHAPE,33.44,0.0,0.634,-0.634,-0.34831,CIRCLE-LEFT,2.3175051,0.6870344,-0.19609064,1,0.05
0,23,32.906,PROCESS-LOCATION,33.44,0.0,0.584,-0.584,-0.033675402,SQUARE-RIGHT,4.576933,0.6870344,-0.19609064,1,0.05
0,23,32.906,PROCESS-LOCATION,33.44,0.0,0.584,-0.584,-0.033675402,CIRCLE-LEFT,2.3175051,0.6870344,-0.19609064,1,0.05
0,24,34.315,PROCESS-LOCATION,34.697,1.0,0.432,0.5680000000000001,0.20699476,SQUARE-RIGHT,2.94707,0.6842207,-0.19609064,1,0.05
0,24,34.315,PROCESS-LOCATION,34.697,1.0,0.432,0.5680000000000001,0.20699476,CIRCLE-LEFT,3.414915,0.6842207,-0.19609064,1,0.05
0,24,34.265,PROCESS-SHAPE,34.697,1.0,0.482,0.518,0.24667709,SQUARE-RIGHT,2.94707,0.6842207,-0.19609064,1,0.05
0,24,34.265,PROCESS-SHAPE,34.697,1.0,0.482,0.518,0.24667709,CIRCLE-LEFT,3.414915,0.6842207,-0.19609064,1,0.05
0,25,35.522,PROCESS-LOCATION,35.932,1.0,0.46,0.54,0.34019685,CIRCLE-LEFT,3.6326897,0.6905324,-0.19609064,1,0.05
0,25,35.522,PROCESS-LOCATION,35.932,1.0,0.46,0.54,0.34019685,SQUARE-RIGHT,3.2936704,0.6905324,-0.19609064,1,0.05
0,25,35.572,PROCESS-SHAPE,35.932,1.0,0.41,0.5900000000000001,0.38400626,CIRCLE-LEFT,3.6326897,0.6905324,-0.19609064,1,0.05
0,25,35.572,PROCESS-SHAPE,35.932,1.0,0.41,0.5900000000000001,0.38400626,SQUARE-RIGHT,3.2936704,0.6905324,-0.19609064,1,0.05
0,26,36.807,PROCESS-LOCATION,37.185,1.0,0.428,0.5720000000000001,0.43291813,SQUARE-RIGHT,3.9562235,0.6863194,-0.19609064,1,0.05
0,26,36.807,PROCESS-LOCATION,37.185,1.0,0.428,0.5720000000000001,0.43291813,CIRCLE-LEFT,3.0790114,0.6863194,-0.19609064,1,0.05
0,26,36.757,PROCESS-SHAPE,37.185,1.0,0.478,0.522,0.43920377,SQUARE-RIGHT,3.9562235,0.6863194,-0.19609064,1,0.05
0,26,36.757,PROCESS-SHAPE,37.185,1.0,0.478,0.522,0.43920377,CIRCLE-LEFT,3.0790114,0.6863194,-0.19609064,1,0.05
0,27,38.06,PROCESS-LOCATION,38.44,1.0,0.43,0.5700000000000001,0.4877509,CIRCLE-LEFT,3.5831752,0.68379164,-0.19609064,1,0.05
0,27,38.06,PROCESS-LOCATION,38.44,1.0,0.43,0.5700000000000001,0.4877509,SQUARE-RIGHT,3.0233278,0.68379164,-0.19609064,1,0.05
0,27,38.01,PROCESS-SHAPE,38.44,1.0,0.48,0.52,0.47152224,CIRCLE-LEFT,3.5831752,0.68379164,-0.19609064,1,0.05
0,27,38.01,PROCESS-SHAPE,38.44,1.0,0.48,0.52,0.47152224,SQUARE-RIGHT,3.0233278,0.68379164,-0.19609064,1,0.05
0,28,39.315,PROCESS-LOCATION,39.691,1.0,0.426,0.5740000000000001,0.52225053,SQUARE-RIGHT,4.50276,0.682275,-0.19609064,1,0.05
0,28,39.315,PROCESS-LOCATION,39.691,1.0,0.426,0.5740000000000001,0.52225053,CIRCLE-LEFT,2.3377473,0.682275,-0.19609064,1,0.05
0,28,39.265,PROCESS-SHAPE,39.691,1.0,0.476,0.524,0.49251333,SQUARE-RIGHT,4.50276,0.682275,-0.19609064,1,0.05
0,28,39.265,PROCESS-SHAPE,39.691,1.0,0.476,0.524,0.49251333,CIRCLE-LEFT,2.3377473,0.682275,-0.19609064,1,0.05
0,29,40.516,PROCESS-LOCATION,40.922,1.0,0.456,0.544,0.5309503,CIRCLE-LEFT,3.3493347,0.68936497,-0.19609064,1,0.05
0,29,40.516,PROCESS-LOCATION,40.922,1.0,0.456,0.544,0.5309503,SQUARE-RIGHT,4.4651794,0.68936497,-0.19609064,1,0.05
0,29,40.566,PROCESS-SHAPE,40.922,1.0,0.406,0.594,0.533108,CIRCLE-LEFT,3.3493347,0.68936497,-0.19609064,1,0.05
0,29,40.566,PROCESS-SHAPE,40.922,1.0,0.406,0.594,0.533108,SQUARE-RIGHT,4.4651794,0.68936497,-0.19609064,1,0.05
0,30,41.747,PROCESS-LOCATION,42.153,1.0,0.456,0.544,0.5361702,CIRCLE-LEFT,2.261794,0.69361895,-0.19609064,1,0.05
0,30,41.747,PROCESS-LOCATION,42.153,1.0,0.456,0.544,0.5361702,SQUARE-RIGHT,4.373671,0.69361895,-0.19609064,1,0.05
0,30,41.797,PROCESS-SHAPE,42.153,1.0,0.406,0.594,0.5574648,CIRCLE-LEFT,2.261794,0.69361895,-0.19609064,1,0.05
0,30,41.797,PROCESS-SHAPE,42.153,1.0,0.406,0.594,0.5574648,SQUARE-RIGHT,4.373671,0.69361895,-0.19609064,1,0.05
0,31,43.028,PROCESS-LOCATION,43.756,0.0,0.778,-0.778,-0.24169874,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,43.028,PROCESS-LOCATION,43.756,0.0,0.778,-0.778,-0.24169874,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,31,43.028,PROCESS-LOCATION,43.756,0.0,0.62,-0.62,-0.24169874,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,43.028,PROCESS-LOCATION,43.756,0.0,0.62,-0.62,-0.24169874,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,31,43.186,PROCESS-LOCATION,43.756,0.0,0.778,-0.778,-0.24169874,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,43.186,PROCESS-LOCATION,43.756,0.0,0.778,-0.778,-0.24169874,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,31,43.186,PROCESS-LOCATION,43.756,0.0,0.62,-0.62,-0.24169874,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,43.186,PROCESS-LOCATION,43.756,0.0,0.62,-0.62,-0.24169874,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,31,42.978,PROCESS-SHAPE,43.756,0.0,0.828,-0.828,-0.22603269,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,42.978,PROCESS-SHAPE,43.756,0.0,0.828,-0.828,-0.22603269,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,31,42.978,PROCESS-SHAPE,43.756,0.0,0.57,-0.57,-0.22603269,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,42.978,PROCESS-SHAPE,43.756,0.0,0.57,-0.57,-0.22603269,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,31,43.236,PROCESS-SHAPE,43.756,0.0,0.828,-0.828,-0.22603269,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,43.236,PROCESS-SHAPE,43.756,0.0,0.828,-0.828,-0.22603269,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,31,43.236,PROCESS-SHAPE,43.756,0.0,0.57,-0.57,-0.22603269,SQUARE-RIGHT,3.8985627,0.69361895,-0.22075263,1,0.05
0,31,43.236,PROCESS-SHAPE,43.756,0.0,0.57,-0.57,-0.22603269,CIRCLE-LEFT,3.2820222,0.69361895,-0.22075263,1,0.05
0,32,44.581,DONT-PROCESS-SHAPE,44.997,1.0,0.466,0.534,0.0046140254,SQUARE-RIGHT,2.927251,0.69617134,-0.22075263,1,0.05
0,32,44.581,DONT-PROCESS-SHAPE,44.997,1.0,0.466,0.534,0.0046140254,CIRCLE-LEFT,2.7735217,0.69617134,-0.22075263,1,0.05
0,32,44.631,PROCESS-LOCATION,44.997,1.0,0.416,0.5840000000000001,0.08858076,SQUARE-RIGHT,2.927251,0.69617134,-0.22075263,1,0.05
